Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
2700	-39.50862	-62.78702	23.27839	0.183869	0.0224228	0.024253	0.105494	0.214289	0.0599235	0.0855364	0.0471931	0.0198302	0.0223112	0.12978	0.156957	0.0469256	0.00732932	0.0303563	0.0447504	0.0190993	0.0533314	0.273172	0.0784244	0.0419172	0.0040365	0.0554337	0.635555	0.801673	0.93336	1.0714	1.24739	1.57343	0.3277353	0.10649	0.0129864	0.0140464	0.0610978	0.124108	0.0347054	0.0495394	0.0273324	0.0114849	0.0129218	0.0751636	0.0909032	0.0271775	0.00424486	0.0175812	0.0259177	0.0110616	0.0308875	0.158211	0.0454204	0.0242768	0.00233779	0.032105	0.28136	0.71864	0.2813598	1.726634
2736	-34.4811	-55.28754	20.80644	0.166428	0.132271	0.0255675	0.117656	0.0253753	0.105002	0.00526959	0.0457755	0.0638592	0.111306	0.269216	0.0159603	0.0574916	0.0693871	0.0336399	0.397717	0.0278011	0.0665372	0.0438856	0.18647	0.75219	0.0593549	0.335694	0.42722	0.660492	0.878622	1.13815	1.51402	2.34072	0.6149389	0.0534476	0.0424781	0.0082109	0.0377846	0.00814916	0.033721	0.0016923	0.0147006	0.0205081	0.0357453	0.0864574	0.00512557	0.0184632	0.0222834	0.0108033	0.127725	0.0089282	0.0213681	0.0140937	0.0598841	0.241562	0.0190616	0.107806	0.897713	0.102287	0.8977127	3.113854
2772	-37.72034	-60.63661	22.91627	0.0282398	0.0205974	0.0587706	0.0289253	0.022833	0.0631606	0.0042924	0.0787895	0.136109	0.0248906	0.169825	0.0552865	0.0715724	0.0156738	0.0565112	0.032164	0.150309	0.0605371	0.0600594	0.0431255	0.0518551	0.0623393	0.15492	0.228476	0.486749	0.798813	1.25186	2.05445	4.37683	1.067484	0.0194652	0.0141974	0.0405095	0.0199377	0.0157384	0.0435354	0.00295867	0.0543082	0.0938173	0.0171567	0.117057	0.038108	0.0493336	0.0108037	0.0389521	0.0221701	0.103605	0.0417271	0.0413978	0.0297256	0.0357428	0.0429693	0.106783	0.931071	0.0689289	0.9310711	1.450786
2808	-35.34801	-58.37692	23.02891	0.0730252	0.0208273	0.0179225	0.025613	0.0177137	0.154052	0.0152163	0.0192989	0.00880641	0.320162	0.00610128	0.00692346	0.0765166	0.033765	0.0234538	0.190923	0.0549477	0.0342509	0.109467	0.00785771	0.0454171	0.0393157	0.0109126	0.209187	0.466255	0.788164	1.26877	2.14475	4.78041	1.13126	0.0556387	0.0158685	0.0136553	0.0195148	0.0134963	0.117374	0.0115935	0.014704	0.0067097	0.243935	0.00464863	0.00527506	0.0582988	0.0257259	0.0178697	0.145466	0.0418653	0.0260961	0.0834042	0.00598687	0.0346037	0.0299551	0.00831444	0.263437	0.736563	0.263437	1.31249
2844	-34.46991	-57.54002	23.07011	0.0968021	0.0722733	0.0553955	0.0148151	0.113697	0.0804611	0.00629289	0.0804847	0.0591965	0.268357	0.0395937	0.0419661	0.218565	0.105234	0.123782	0.141246	0.0197489	0.200518	0.0348645	0.0294309	0.0506745	0.0174425	0.0737225	0.738668	0.862665	0.954957	1.04717	1.1592	1.35379	0.2190223	0.0497809	0.0371668	0.0284874	0.00761871	0.0584693	0.0413774	0.00323615	0.0413896	0.030442	0.138004	0.0203612	0.0215813	0.112398	0.0541171	0.0636554	0.0726364	0.0101559	0.103117	0.0179292	0.0151349	0.0260596	0.00896988	0.0379121	0.331566	0.668434	0.331566	1.944564
2880	-33.80362	-57.80076	23.99715	0.0417357	0.106814	0.019955	0.085068	0.0614815	0.0417237	0.00651257	0.0231243	0.0254605	0.0423912	0.036429	0.0427938	0.0787689	0.0179582	0.044523	0.018717	0.0613259	0.0240501	0.00634799	0.0605735	0.0244582	0.0542644	0.0102495	0.448915	0.676643	0.885269	1.1296	1.47788	2.22759	0.579122	0.0446501	0.114273	0.0213485	0.0910084	0.0657749	0.0446374	0.00696736	0.0247391	0.0272385	0.0453514	0.038973	0.0457822	0.0842695	0.0192122	0.0476321	0.0200241	0.0656084	0.0257295	0.00679129	0.0648035	0.0261662	0.0580538	0.0109653	0.987369	0.0126311	0.9873689	0.9347264
2916	-44.51038	-66.08858	21.5782	0.0433237	0.256388	0.143243	0.0543375	0.16583	0.113506	0.150194	0.0297038	0.0653256	0.0259746	0.039191	0.00401301	0.579586	0.0428059	0.0585097	0.0133519	0.140294	0.37861	0.188346	0.0783626	0.0100357	0.274149	0.0615486	0.788088	0.890347	0.964414	1.0369	1.12316	1.26889	0.1721952	0.014854	0.0879056	0.0491126	0.0186303	0.0568566	0.0389168	0.0514957	0.0101843	0.0223977	0.0089057	0.0134371	0.00137591	0.198718	0.0146765	0.0200607	0.00457785	0.0481013	0.129811	0.0645765	0.0268675	0.00344086	0.0939952	0.0211027	0.598826	0.401174	0.5988257	2.916628
2952	-35.2175	-57.59556	22.37806	0.126046	0.0338933	0.0250549	0.284605	0.0494911	0.0586101	0.010519	0.00803188	0.00885192	0.105588	0.0914212	0.0479601	0.102958	0.0178993	0.0878288	0.0900591	0.0108057	0.126302	0.241026	0.0815511	0.00612698	0.0840765	0.000817221	0.173513	0.425618	0.766057	1.30539	2.34952	5.76326	1.266458	0.0741654	0.0199428	0.0147423	0.167462	0.0291206	0.0344862	0.00618939	0.00472595	0.00520847	0.0621282	0.0537922	0.0282197	0.0605807	0.0105319	0.0516785	0.0529907	0.00635805	0.0743161	0.14182	0.0479846	0.00360512	0.0494706	0.000480853	0.386451	0.613549	0.3864511	1.699524
2988	-31.70477	-54.78507	23.08029	0.0534243	0.165724	0.0115395	0.115911	0.109543	0.0558965	0.0999339	0.00886808	0.0225515	0.238585	0.169042	0.259745	0.0357007	0.0142527	0.11279	0.133178	0.0196729	0.0313703	0.339	0.0234838	0.0143221	0.0158982	0.0285933	0.990674	0.995441	0.998575	1.00143	1.00458	1.00941	0.006774908	0.0256968	0.0797123	0.00555045	0.0557525	0.0526894	0.0268859	0.0480677	0.0042655	0.0108471	0.114758	0.0813084	0.124936	0.0171719	0.00685546	0.0542512	0.0640578	0.00946256	0.0150889	0.163057	0.0112956	0.00688887	0.00764693	0.0137532	0.891499	0.108501	0.8914989	2.079026
3024	-28.78549	-52.55736	23.77188	0.0604886	0.0614239	0.1143	0.0318732	0.0249311	0.143496	0.0260783	0.0633745	0.0780505	0.205233	0.035844	0.017831	0.0557571	0.119563	0.0636606	0.0220782	0.00223831	0.00203749	0.0826385	0.2147	0.0744347	0.0103609	0.0963344	0.997116	0.998592	0.999561	1.00044	1.00141	1.00289	0.002088599	0.0376471	0.0382292	0.0711387	0.0198373	0.0155167	0.0893094	0.0162307	0.0394432	0.0485773	0.127733	0.0223087	0.0110977	0.0347023	0.0744138	0.0396213	0.0137411	0.00139309	0.0012681	0.0514328	0.133626	0.0463269	0.00644844	0.0599569	0.278522	0.721478	0.2785216	1.606728
3060	-38.3202	-62.76596	24.44575	0.0237392	0.00793179	0.0695787	0.0278934	0.0440429	0.0667059	0.0300128	0.103722	0.0105574	0.0483921	0.0152858	0.0593103	0.04243	0.000854195	0.0252127	0.114141	0.0027101	0.00944129	0.0701174	0.00616058	0.0204384	0.11519	0.107064	0.93795	0.969241	0.990301	1.00979	1.03173	1.06615	0.0463188	0.0232525	0.00776917	0.0681522	0.0273215	0.0431399	0.0653382	0.0293974	0.101595	0.0103409	0.0473999	0.0149724	0.0580943	0.04156	0.000836682	0.0246958	0.111801	0.00265453	0.00924772	0.0686798	0.00603428	0.0200194	0.112828	0.104869	0.837195	0.162805	0.8371948	1.020932
3096	-32.61481	-56.28137	23.66656	0.0659812	0.0135067	0.00605309	0.0116629	0.011438	0.0271135	0.012573	0.0281966	0.0392754	0.0481006	0.08429	0.0362759	0.0548819	0.0379366	0.00287167	0.0286861	0.0095465	0.142127	0.0524447	0.019348	0.0215221	0.12302	0.0182542	0.270412	0.528443	0.819559	1.22017	1.89235	3.69806	0.9456346	0.0737133	0.0150896	0.00676243	0.0130297	0.0127784	0.0302909	0.0140464	0.0315009	0.043878	0.0537374	0.0941677	0.0405269	0.0613133	0.0423823	0.00320819	0.0320477	0.0106652	0.158782	0.0585905	0.0216153	0.0240442	0.137436	0.0203933	0.951999	0.0480006	0.9519994	0.8951052
3132	-31.20099	-53.44966	22.24867	0.0925083	0.128072	0.026178	0.0135184	0.134337	0.213528	0.0806711	0.00459139	0.0511408	0.342944	0.046076	0.0385006	0.147196	0.124876	0.0181934	0.0427013	0.0521254	0.0491352	0.0698384	0.00381733	0.118459	0.00955731	0.0243579	0.188777	0.443485	0.775948	1.28875	2.25487	5.29725	1.205492	0.0504869	0.0698961	0.0142868	0.00737773	0.073315	0.116534	0.0440267	0.00250578	0.0279103	0.187164	0.0251462	0.0210119	0.0803328	0.0681516	0.00992912	0.0233044	0.0284477	0.0268158	0.0381147	0.00208333	0.0646498	0.00521596	0.0132934	0.932706	0.0672942	0.9327058	1.832322
3168	-37.33552	-57.48621	20.15069	0.0999026	0.218664	0.0178387	0.273192	0.193653	0.0482342	0.122451	0.254797	0.097875	0.19009	0.110241	0.0261482	0.30686	0.277849	0.0914471	0.0539751	0.022224	0.0151825	0.0479568	0.0614369	0.357524	0.0661273	0.183317	0.182026	0.435677	0.77166	1.29591	2.29528	5.49373	1.231825	0.0318467	0.069705	0.00568656	0.0870875	0.0617321	0.015376	0.0390346	0.0812235	0.0312003	0.0605963	0.0351422	0.00833546	0.0978201	0.088572	0.0291513	0.017206	0.00708451	0.00483985	0.0152875	0.0195847	0.113971	0.0210799	0.0584372	0.780239	0.219761	0.7802392	3.136986
3204	-26.85838	-50.92761	24.06924	0.0891698	0.0069589	0.0217545	0.000418793	0.0264836	0.00921308	0.020665	0.0125481	0.0248664	0.0675066	0.153259	0.194112	0.057866	0.0334557	0.0196343	0.0363527	0.00300681	0.0950661	0.0461693	0.0511045	0.0289761	0.0139918	0.0268914	0.57213	0.761605	0.918548	1.08867	1.31302	1.74785	0.4037537	0.0857838	0.00669466	0.0209284	0.000402891	0.025478	0.00886324	0.0198804	0.0120716	0.0239221	0.0649433	0.14744	0.186741	0.0556687	0.0321853	0.0188887	0.0349723	0.00289264	0.0914563	0.0444162	0.049164	0.0278759	0.0134605	0.0258703	0.781459	0.218541	0.7814595	1.039471
3240	-26.64006	-50.413	23.77294	0.0875619	0.0465043	0.0745179	0.0055765	0.190945	0.0157435	0.020897	0.0247569	0.0266518	0.0716537	0.06198	0.11919	0.019896	0.0217462	0.0755562	0.0851749	0.00460144	0.111974	0.0560579	0.0890361	0.053943	0.00831065	0.0633515	0.609141	0.785247	0.927351	1.07834	1.27348	1.64166	0.3584288	0.0655587	0.0348183	0.0557925	0.00417519	0.142963	0.0117874	0.0156459	0.0185358	0.0199546	0.053648	0.0464052	0.089239	0.0148964	0.0162816	0.0565699	0.0637715	0.00344516	0.083836	0.0419712	0.0666624	0.0403878	0.00622229	0.0474321	0.829968	0.170032	0.8299678	1.335626
3276	-36.76127	-59.11121	22.34994	0.123409	0.0359494	0.061779	0.0583394	0.013226	0.00117486	0.0816732	0.0789299	0.0033899	0.109059	0.05826	0.0216381	0.0241848	0.071831	0.106774	0.133317	0.0380311	0.123897	0.0157421	0.0455808	0.130012	0.0143158	0.0707291	0.0989818	0.32369	0.703347	1.42177	3.08937	10.1029	1.672327	0.0868321	0.0252943	0.0434683	0.0410481	0.00930592	0.000826641	0.057466	0.0555358	0.00238517	0.0767347	0.0409923	0.0152248	0.0170166	0.050541	0.0751273	0.0938031	0.026759	0.0871753	0.0110763	0.0320711	0.0914777	0.0100727	0.0497657	0.99385	0.00614956	0.9938504	1.421243
3312	-34.69934	-58.09784	23.3985	0.0352559	0.0446764	0.00309139	0.0343038	0.0058459	0.000811765	0.0352696	0.0090654	0.00645805	0.0330643	0.0375709	0.118778	0.0267848	0.0310159	0.0563685	0.027261	0.0225379	0.00985736	0.0130536	0.0545806	0.0303579	0.0119796	0.00509907	0.147786	0.393576	0.747578	1.33765	2.5408	6.76652	1.382498	0.0539835	0.0684079	0.0047335	0.0525256	0.00895117	0.00124296	0.0540044	0.0138808	0.00988849	0.0506277	0.0575282	0.181871	0.0410126	0.0474912	0.0863108	0.0417418	0.0345098	0.0150935	0.0199875	0.0835732	0.0464837	0.0183431	0.00780765	0.971229	0.0287713	0.9712287	0.6530874
3348	-34.46753	-57.22361	22.75607	0.00643165	0.0193036	0.052735	0.09566	0.044294	0.038601	0.0940161	0.00396959	0.0884723	0.0664831	0.042504	0.188127	0.234766	0.0644666	0.113179	0.0176214	0.0770465	0.00232363	0.0597394	0.0855134	0.0517803	0.0258595	0.0943434	0.227057	0.485272	0.798056	1.25305	2.0607	4.40419	1.07199	0.00410382	0.012317	0.0336484	0.0610374	0.0282625	0.02463	0.0599885	0.00253286	0.0564512	0.0424206	0.0271204	0.120037	0.149796	0.041134	0.0722155	0.0112436	0.0491608	0.00148263	0.0381177	0.0545632	0.0330392	0.0165001	0.0601973	0.673812	0.326188	0.673812	1.567236
3384	-23.4866	-47.38684	23.90024	0.032348	0.0262107	0.0694343	0.0101784	0.137822	0.021733	0.00730657	0.00705936	0.0318071	0.0555084	0.0371943	0.25938	0.102046	0.0640264	0.118824	0.0458993	0.0175456	0.00241647	0.118379	0.0684912	0.0305053	0.0124588	0.098672	0.778425	0.885006	0.962605	1.03885	1.12994	1.28465	0.1811163	0.0235216	0.0190589	0.0504886	0.00740113	0.100216	0.015803	0.00531292	0.00513316	0.0231283	0.0403625	0.0270456	0.188606	0.074202	0.0465563	0.0864022	0.0333753	0.0127582	0.00175712	0.0860785	0.0498028	0.0221817	0.00905933	0.0717486	0.529705	0.470295	0.5297054	1.375247
3420	-34.58003	-57.9012	23.32118	0.0400939	0.0585636	0.00540892	0.0560843	0.0212178	0.00647704	0.0375841	0.0448072	0.0342182	0.0571088	0.207145	0.0567094	0.0400967	0.0681519	0.0204793	0.0569549	0.0419805	0.00585921	0.0117556	0.0363246	0.0218863	0.0325807	0.0239357	0.18851	0.443179	0.775781	1.28902	2.25642	5.30475	1.206514	0.040687	0.0594299	0.00548893	0.0569139	0.0215317	0.00657285	0.0381401	0.04547	0.0347244	0.0579535	0.210209	0.0575483	0.0406899	0.06916	0.0207822	0.0577974	0.0426015	0.00594588	0.0119295	0.036862	0.0222101	0.0330626	0.0242897	0.653151	0.346849	0.6531513	0.9854236
3456	-30.92763	-55.00079	24.07316	0.0334288	0.0116861	0.0618062	0.0307184	0.0722204	0.00827936	0.00474174	0.0201364	0.00629186	0.0603188	0.0880272	0.0524024	0.0560045	0.103624	0.0356121	0.0474773	0.0422722	0.00558462	0.0102827	0.0239327	0.0399359	0.00297702	0.0266281	0.447046	0.675267	0.884707	1.13032	1.4809	2.23691	0.5821389	0.0395894	0.0138397	0.0731963	0.0363795	0.0855298	0.00980516	0.00561559	0.0238473	0.00745138	0.0714349	0.10425	0.0620595	0.0663256	0.122721	0.042175	0.0562268	0.0500625	0.0066138	0.0121776	0.0283433	0.0472956	0.00352565	0.0315354	0.242863	0.757137	0.2428626	0.8443887
3492	-35.34537	-57.003	21.65762	0.00947887	0.112254	0.107965	0.170507	0.06621	0.00981176	0.0182776	0.139656	0.015797	0.250048	0.0215617	0.161113	0.201754	0.223305	0.0601182	0.336024	0.200924	0.0480573	0.354158	0.0820008	0.0185878	0.0229544	0.0258403	0.487321	0.704282	0.896396	1.11558	1.41989	2.05203	0.519765	0.00356831	0.0422578	0.0406431	0.0641873	0.0249247	0.00369362	0.00688058	0.0525733	0.00594676	0.0941302	0.00811689	0.060651	0.0759502	0.0840628	0.0226314	0.126496	0.0756376	0.0180911	0.133322	0.0308691	0.00699737	0.00864115	0.00972754	0.661379	0.338621	0.6613795	2.656403
3528	-32.79815	-55.58529	22.78714	0.0128808	0.00975512	0.0181233	0.00702287	0.0458102	0.164689	0.0472305	0.0537768	0.00106825	0.0141841	0.00696053	0.115739	0.0325251	0.0486842	0.0575139	0.129971	0.0136312	0.00152867	0.00283225	0.0358482	0.0231303	0.0421591	0.0315917	0.0823039	0.295834	0.683875	1.46226	3.38028	12.1501	1.805746	0.014052	0.0106421	0.0197711	0.0076614	0.0499753	0.179662	0.0515248	0.0586663	0.00116538	0.0154738	0.00759339	0.126262	0.0354823	0.0531106	0.0627432	0.141789	0.0148705	0.00166766	0.00308976	0.0391076	0.0252334	0.0459923	0.0344641	0.488212	0.511788	0.4882125	0.9166562
3564	-37.74433	-60.47852	22.73419	0.106059	0.0264149	0.0159069	0.0541541	0.372423	0.0779918	0.0223193	0.133387	0.000414758	0.10294	0.0661697	0.155281	0.0392323	0.1339	0.122617	0.00543191	0.0348734	0.00629521	0.0145421	0.0653929	0.101312	0.0665556	0.0609086	0.335754	0.587272	0.846997	1.18064	1.70279	2.97837	0.789141	0.0594328	0.0148022	0.00891383	0.0303465	0.208696	0.0437046	0.0125072	0.0747465	0.00023242	0.057685	0.0370798	0.0870154	0.0219848	0.0750343	0.0687112	0.0030439	0.0195422	0.00352767	0.008149	0.0366445	0.0567724	0.0372961	0.0341316	0.955241	0.0447592	0.9552408	1.784522
3600	-35.06608	-58.53977	23.47369	0.0913318	0.00583743	0.0888211	0.00343116	0.0634867	0.0364579	0.118308	0.0261704	0.0759578	0.238403	0.245037	0.0311565	0.0521794	0.0324333	0.045041	0.0189083	0.121028	0.0745167	0.0984828	0.00909496	0.081482	0.130317	0.0838241	0.910166	0.955131	0.98578	1.01442	1.04698	1.0987	0.06806085	0.0515502	0.0032948	0.0501331	0.00193664	0.0358336	0.0205778	0.0667763	0.0147713	0.0428727	0.134561	0.138306	0.0175856	0.0294515	0.0183062	0.0254224	0.0106724	0.0683117	0.0420592	0.0555864	0.00513344	0.0459907	0.0735542	0.0473126	0.680487	0.319513	0.6804868	1.771707
3636	-33.63693	-56.97408	23.33715	0.0432955	0.00462361	0.0270285	0.00281425	0.00935205	0.0193373	0.0207205	0.0122115	0.0231093	0.0293614	0.0148574	0.0191736	0.00434371	0.000965407	0.00526796	0.0105609	0.015032	0.00683371	0.0962028	0.0131529	0.00749773	0.012436	0.0295727	0.130697	0.370681	0.73373	1.3629	2.69773	7.65128	1.471353	0.101217	0.0108091	0.0631875	0.00657919	0.0218633	0.045207	0.0484405	0.0285482	0.0540253	0.0686414	0.0347337	0.0448243	0.0101548	0.00225694	0.0123155	0.0246893	0.0351419	0.0159759	0.224904	0.030749	0.0175283	0.029073	0.0691353	0.727189	0.272811	0.7271888	0.4277506
3672	-35.93284	-59.02875	23.09592	0.370623	0.0702746	0.0270392	0.0156912	0.17327	0.0140622	0.135782	0.137105	0.0400146	0.0741647	0.00503884	0.0575384	0.0489905	0.0601219	0.01649	0.0573487	0.00443606	0.0135133	0.0417001	0.0273088	0.125814	0.130402	0.259118	0.707168	0.844523	0.948646	1.05413	1.1841	1.41409	0.2505343	0.194466	0.0368731	0.0141875	0.00823317	0.0909149	0.00737847	0.0712451	0.0719392	0.0209957	0.0389143	0.00264389	0.0301904	0.0257054	0.031546	0.0086523	0.0300909	0.0023276	0.00709045	0.0218801	0.014329	0.0660148	0.0684218	0.135959	0.475095	0.524905	0.4750947	1.905847
3708	-28.64146	-51.39931	22.75786	0.107478	0.088454	0.0208536	0.125258	0.0555779	0.0501615	0.0802095	0.0662623	0.0110625	0.108047	0.0574763	0.205812	0.0322754	0.177198	0.338917	0.238731	0.0201671	0.0177585	0.0350779	0.0477752	0.00972151	0.0590007	0.134489	0.646018	0.808083	0.935681	1.06874	1.2375	1.54795	0.3159292	0.0514798	0.0423678	0.00998848	0.0599961	0.0266208	0.0240264	0.0384188	0.0317384	0.00529871	0.0517527	0.0275301	0.0985802	0.0154593	0.0848744	0.162335	0.114348	0.00965966	0.00850598	0.0168017	0.0228834	0.00465642	0.0282602	0.0644179	0.649196	0.350804	0.649196	2.087765
3744	-33.32138	-55.85884	22.53746	0.0754848	0.0103523	0.0422408	0.159013	0.0651819	0.0624302	0.044605	0.029245	0.00313259	0.11206	0.0228352	0.144193	0.117784	0.115886	0.156136	0.114816	0.0644464	0.124493	0.116061	0.0132607	0.0353653	0.160063	0.0200059	0.268634	0.526745	0.818737	1.22139	1.89845	3.72254	0.9504063	0.0417253	0.00572236	0.0233492	0.0878966	0.0360302	0.0345092	0.024656	0.0161656	0.00173158	0.0619425	0.0126225	0.0797048	0.0651066	0.0640574	0.0863065	0.0634663	0.0356236	0.068815	0.0641544	0.00733001	0.0195486	0.0884772	0.0110585	0.727879	0.272121	0.7278793	1.809091
3780	-31.73679	-55.68637	23.94958	0.0899781	0.0597507	0.0446413	0.0549769	0.0641044	0.00998142	0.0901372	0.0109034	0.0066729	0.0802375	0.0376997	0.14686	0.0562005	0.0403788	0.103339	0.0131343	0.023191	0.1313	0.0291699	0.00623332	0.0646263	0.0657677	0.0493976	0.705629	0.843627	0.948332	1.05448	1.18536	1.41717	0.252109	0.0703679	0.0467283	0.034912	0.042995	0.0501332	0.00780602	0.0704923	0.00852703	0.00521858	0.0627502	0.0294833	0.114853	0.0439519	0.0315785	0.0808166	0.0102718	0.0181367	0.102684	0.0228125	0.0048748	0.0505414	0.051434	0.0386317	0.442141	0.557859	0.442141	1.278682
3816	-31.38791	-54.80579	23.41787	2.01248e-05	0.0409388	0.0106532	0.0137517	0.0267734	0.0263372	0.000257039	0.0036357	0.00193949	0.00949654	0.0268417	0.0203266	0.0029973	0.0111032	0.00924321	0.029115	0.0201354	0.0242139	0.010363	0.008017	0.00476625	0.0177722	0.0333862	0.15516	0.403033	0.753136	1.32778	2.48119	6.44498	1.347295	5.71591e-05	0.116276	0.0302576	0.0390579	0.0760426	0.0748038	0.000730051	0.0103262	0.00550859	0.0269723	0.0762366	0.0577323	0.008513	0.0315357	0.0262528	0.0826933	0.0571891	0.0687731	0.0294333	0.0227701	0.0135372	0.0504772	0.0948244	0.942958	0.0570421	0.9429579	0.3520843
3852	-39.45771	-59.67146	20.21376	8.04725e-05	0.310246	0.0475164	0.252457	0.01423	0.1031	0.193962	0.0180953	0.0161085	0.0249675	0.203763	0.614347	0.224867	0.181098	0.116265	0.184251	0.21001	0.135146	0.300147	0.100831	0.370215	0.0699535	0.00616637	0.746331	0.867018	0.956458	1.04552	1.15338	1.33989	0.2115601	2.17621e-05	0.0838997	0.0128498	0.0682719	0.0038482	0.0278812	0.052453	0.0048935	0.00435622	0.00675196	0.0551036	0.166137	0.0608106	0.0489742	0.0314416	0.049827	0.056793	0.0365474	0.0811686	0.0272676	0.100117	0.0189175	0.00166757	0.453104	0.546896	0.4531035	3.697824
3888	-30.40417	-54.46161	24.05743	0.00290048	0.0572249	0.0197277	0.0251146	0.0382704	0.0502556	0.0661785	0.00842702	0.0535989	0.0376769	0.129663	0.101008	0.110253	0.0512562	0.106572	0.0477898	0.0110686	0.0111058	0.145961	0.0175474	0.00232104	0.0368663	0.00797397	0.652955	0.812303	0.937203	1.067	1.23107	1.5315	0.3082054	0.00254705	0.0502519	0.0173238	0.0220544	0.033607	0.0441318	0.0581145	0.00740016	0.0470677	0.0330859	0.113863	0.0886998	0.0968182	0.0450105	0.0935863	0.0419665	0.00971985	0.00975249	0.128175	0.0154092	0.00203822	0.0323741	0.00700232	0.644806	0.355194	0.6448056	1.138761
3924	-41.87746	-62.17284	20.29538	0.200811	0.0318166	0.0292949	0.0155177	0.416629	0.114049	0.0058273	0.101178	0.0680595	0.369236	0.0876519	0.190563	0.0734699	0.354325	0.217696	0.00067013	0.0357031	0.0161019	0.119755	0.176897	0.00574558	0.00818901	0.0462437	0.0790595	0.290088	0.679703	1.47123	3.44723	12.6487	1.834826	0.0747781	0.0118479	0.0109088	0.00577847	0.155144	0.0424695	0.00216997	0.0376765	0.025344	0.137496	0.0326398	0.0709617	0.0273587	0.131943	0.0810658	0.000249543	0.0132951	0.00599601	0.0445942	0.0658729	0.00213954	0.00304942	0.0172202	0.448055	0.551945	0.448055	2.68543
3960	-38.36677	-60.66378	22.297	0.00814799	0.0657	0.0167615	0.0213903	0.0393109	0.119823	0.0107563	0.042942	0.0677716	0.00505823	0.0380431	0.0772763	0.0194196	0.0215798	0.0659622	0.0981516	0.00550348	0.00532886	0.0098918	0.0219033	0.0363778	0.0344273	0.0602759	0.0405216	0.209394	0.613979	1.62872	4.77568	24.6782	2.318101	0.00913653	0.0736709	0.0187951	0.0239855	0.0440803	0.134361	0.0120613	0.0481518	0.0759939	0.00567191	0.0426586	0.0866517	0.0217757	0.0241979	0.073965	0.11006	0.00617118	0.00597538	0.0110919	0.0245606	0.0407913	0.0386041	0.0675888	0.781775	0.218225	0.7817746	0.8918033
3996	-38.30004	-61.03109	22.73105	0.0926272	0.0671188	0.0343732	0.0110759	0.173944	0.107453	0.0177784	0.0267043	0.10506	0.0463324	0.0121348	0.19143	0.025789	0.0739328	0.00647887	0.0027365	0.0419706	0.0320189	0.0032596	0.00708847	0.0128955	0.0198104	0.094145	0.11605	0.349805	0.72058	1.38777	2.85874	8.61694	1.557295	0.0767953	0.0556468	0.0284981	0.00918279	0.144213	0.0890872	0.0147397	0.02214	0.087103	0.0384132	0.0100607	0.158711	0.0213811	0.0612961	0.00537149	0.00226877	0.034797	0.0265462	0.00270247	0.0058769	0.0106913	0.0164244	0.0780536	0.864138	0.135862	0.8641382	1.206158
4032	-38.56455	-59.30441	20.73987	0.68168	0.0839009	0.00687338	0.0255181	0.0612166	0.0735278	0.152142	0.0431804	0.0226555	0.265645	0.113185	0.142495	0.000450875	0.283959	0.19506	0.0727657	0.248648	0.125647	0.0793832	0.000985324	0.371005	0.225952	0.0211846	0.597593	0.777952	0.924654	1.08149	1.28543	1.67338	0.3722682	0.206754	0.0254472	0.0020847	0.00773965	0.018567	0.022301	0.0461449	0.0130966	0.00687144	0.0805702	0.034329	0.0432187	0.000136751	0.0861248	0.0591617	0.0220699	0.0754151	0.0381087	0.024077	0.00029885	0.112526	0.0685313	0.0064253	0.737771	0.262229	0.7377712	3.297058
4068	-30.31307	-52.39887	22.08579	0.15768	0.0736119	0.0345418	0.00871387	0.114429	0.0276097	0.0313744	0.00502546	0.0528714	0.130628	0.135714	0.119478	0.000461072	0.273805	0.0273454	0.0273274	0.151518	0.184597	0.115396	0.0111587	0.0557841	0.176011	0.0317583	0.190229	0.445144	0.776853	1.28725	2.24646	5.25684	1.199954	0.0809929	0.037811	0.0177425	0.00447591	0.0587766	0.0141818	0.0161156	0.00258134	0.0271576	0.0670975	0.06971	0.0613703	0.000236831	0.140641	0.014046	0.0140368	0.0778278	0.0948189	0.0592735	0.00573168	0.0286537	0.0904084	0.0163127	0.937655	0.062345	0.937655	1.94684
